timestep, id, lat, long, angle, speed, RSSI, throughput
290.00, 13, 37.967589, 23.767427, 94.034197, 4.934858, 68.01545767662853, 34.007728838314264
290.00, 14, 37.967602, 23.767285, 95.726177, 4.965774, 51.56838619457988, 25.784193097289943
290.00, 15, 37.968093, 23.765770, 300.087376, 4.719480, 54.56986208174358, 27.28493104087179
290.00, 16, 37.968384, 23.765110, 130.844781, 5.153207, 66.3307842837727, 33.16539214188635
290.00, 17, 37.967551, 23.769012, 274.377051, 4.884129, 48.431591314398915, 24.215795657199457
290.00, 18, 37.969011, 23.764397, 138.567643, 5.234089, 64.67932399163392, 32.33966199581696
290.00, 19, 37.969394, 23.763994, 138.567643, 5.205408, 72.6354544839986, 36.3177272419993
290.00, 2, 37.967092, 23.773725, 78.967160, 5.216981, 45.49621091433376, 22.74810545716688
290.00, 20, 37.967539, 23.769152, 274.400264, 4.884129, 43.579463197529265, 21.789731598764632
290.00, 21, 37.967527, 23.769293, 274.400264, 4.884328, 53.59509204129664, 26.797546020648323
290.00, 22, 37.967257, 23.771167, 283.401397, 5.616441, 48.771074258735595, 24.385537129367798
290.00, 23, 37.967111, 23.771891, 277.963524, 5.421137, 43.91296726411022, 21.95648363205511
290.00, 24, 37.970903, 23.761556, 120.142714, 4.946208, 67.95863066767173, 33.979315333835864
290.00, 25, 37.971212, 23.760917, 118.018841, 4.590662, 61.685270880480225, 30.842635440240112
290.00, 3, 37.966971, 23.772405, 91.411129, 5.617784, 82.3980269768256, 41.1990134884128
290.00, 4, 37.970796, 23.761997, 300.004062, 6.019630, 74.42374575257956, 37.21187287628978
290.00, 5, 37.967351, 23.770173, 98.833083, 5.728514, 45.1179288613485, 22.55896443067425
290.00, 6, 37.968286, 23.765430, 306.876070, 4.620600, 77.28102010224839, 38.640510051124195
290.00, 7, 37.967396, 23.769705, 94.438598, 5.814712, 36.97734397490992, 18.48867198745496
290.00, 8, 37.967578, 23.767568, 94.034197, 4.926181, 55.66113351098868, 27.830566755494342
290.00, 9, 37.969272, 23.764291, 318.372355, 5.214637, 58.911672585406336, 29.455836292703168
291.00, 10, 37.968605, 23.765002, 314.400156, 4.764503, 67.63968885922708, 33.81984442961354
291.00, 11, 37.968181, 23.765610, 303.702246, 4.644410, 32.00554589977364, 16.00277294988682
291.00, 12, 37.968244, 23.765497, 303.702246, 4.626395, 91.1616435491343, 45.58082177456715
291.00, 13, 37.967585, 23.767483, 94.034197, 4.933123, 86.30782991169065, 43.15391495584532
291.00, 14, 37.967596, 23.767341, 95.336904, 4.957855, 41.86586519203951, 20.932932596019754
291.00, 15, 37.968116, 23.765725, 301.118039, 4.699704, 49.60703080236691, 24.803515401183454
291.00, 16, 37.968353, 23.765153, 130.726851, 5.153207, 41.370548636379056, 20.685274318189528
291.00, 17, 37.967556, 23.768957, 274.377051, 4.884129, 72.50108841032102, 36.25054420516051
291.00, 18, 37.968975, 23.764435, 138.567643, 5.234089, 68.08282328297733, 34.041411641488665
291.00, 19, 37.969358, 23.764032, 138.567643, 5.205408, 70.60246857073052, 35.30123428536526
291.00, 2, 37.967098, 23.773784, 81.639112, 5.216981, 49.935065512150985, 24.967532756075492
291.00, 20, 37.967544, 23.769097, 274.378678, 4.884129, 27.475603974335186, 13.737801987167595
291.00, 21, 37.967532, 23.769237, 274.400264, 4.884288, 64.06599098682364, 32.03299549341182
291.00, 22, 37.967271, 23.771106, 283.401397, 5.616441, 57.04498484488954, 28.522492422444774
291.00, 23, 37.967121, 23.771831, 279.922431, 5.421137, 34.36112102317943, 17.180560511589714
291.00, 24, 37.970879, 23.761604, 120.142714, 4.946208, 60.20907589890909, 30.104537949454546
291.00, 25, 37.971190, 23.760962, 119.241144, 4.590662, 70.51641366998088, 35.25820683499044
291.00, 3, 37.966969, 23.772469, 90.082970, 5.617784, 48.73706386049862, 24.36853193024931
291.00, 4, 37.970824, 23.761938, 300.004062, 6.019630, 43.43037861679789, 21.715189308398944
291.00, 5, 37.967342, 23.770237, 98.833083, 5.728514, 48.33545300811496, 24.16772650405748
291.00, 6, 37.968312, 23.765389, 306.876070, 4.620600, 69.14128166559567, 34.570640832797835
291.00, 7, 37.967391, 23.769771, 94.438598, 5.814712, 42.29027872080873, 21.145139360404364
291.00, 8, 37.967574, 23.767624, 94.034197, 4.926181, 42.793071579286355, 21.396535789643178
291.00, 9, 37.969308, 23.764253, 318.372355, 5.214637, 61.59642397435428, 30.798211987177137
292.00, 10, 37.968636, 23.764964, 314.400156, 4.764503, 50.12005716675773, 25.06002858337887
292.00, 11, 37.968205, 23.765567, 303.702246, 4.639648, 45.27666157986637, 22.638330789933185
292.00, 12, 37.968270, 23.765456, 306.553415, 4.625236, 63.788146513403746, 31.894073256701873
292.00, 13, 37.967580, 23.767539, 94.034197, 4.931734, 69.93546480299736, 34.96773240149868
292.00, 14, 37.967592, 23.767397, 94.034197, 4.951520, 68.6991285709544, 34.3495642854772
292.00, 15, 37.968141, 23.765681, 303.702246, 4.683883, 64.13708291284281, 32.06854145642141
292.00, 16, 37.968321, 23.765197, 130.726851, 5.153207, 77.48941324392078, 38.74470662196039
292.00, 17, 37.967560, 23.768902, 274.377051, 4.884129, 54.10969106103775, 27.05484553051887
292.00, 18, 37.968938, 23.764473, 138.567643, 5.234089, 86.29003367863581, 43.145016839317904
292.00, 19, 37.969322, 23.764070, 138.567643, 5.205408, 55.58728948648566, 27.79364474324283
292.00, 2, 37.967103, 23.773843, 81.639112, 5.216981, 71.21698271241236, 35.60849135620618
292.00, 20, 37.967549, 23.769042, 274.377051, 4.884129, 43.364789561192154, 21.682394780596077
292.00, 21, 37.967537, 23.769182, 274.400264, 4.884257, 99.12677915265623, 49.56338957632811
292.00, 22, 37.967284, 23.771044, 283.401397, 5.616441, 45.74956139264346, 22.87478069632173
292.00, 23, 37.967131, 23.771771, 280.885527, 5.421137, 58.68314272956354, 29.34157136478177
292.00, 24, 37.970856, 23.761652, 120.142714, 4.946208, 84.9887866300026, 42.4943933150013
292.00, 25, 37.971169, 23.761007, 119.495421, 4.590662, 59.703699534381975, 29.851849767190984
292.00, 3, 37.966969, 23.772532, 88.829154, 5.617784, 63.05309764506045, 31.526548822530227
292.00, 4, 37.970853, 23.761880, 300.004062, 6.019630, 40.49744840744736, 20.24872420372368
292.00, 5, 37.967332, 23.770301, 98.833083, 5.728514, 83.77928100487198, 41.88964050243599
292.00, 6, 37.968338, 23.765348, 306.876070, 4.620600, 55.97387066469929, 27.986935332349645
292.00, 7, 37.967385, 23.769836, 94.438598, 5.814712, 54.11273148308681, 27.056365741543402
292.00, 8, 37.967569, 23.767680, 94.034197, 4.926181, 68.78971518200116, 34.39485759100058
292.00, 9, 37.969344, 23.764215, 318.372355, 5.214637, 56.81401602663407, 28.407008013317036
293.00, 10, 37.968667, 23.764927, 315.643203, 4.764503, 47.204182815260594, 23.602091407630297
293.00, 11, 37.968229, 23.765524, 303.702246, 4.635838, 84.24024259860582, 42.12012129930291
293.00, 12, 37.968296, 23.765415, 306.876070, 4.624309, 50.3482480632811, 25.17412403164055
293.00, 13, 37.967576, 23.767594, 94.034197, 4.930624, 36.13587894220515, 18.067939471102576
293.00, 14, 37.967587, 23.767453, 94.034197, 4.946452, 46.503615644057135, 23.251807822028567
293.00, 15, 37.968165, 23.765638, 303.702246, 4.671227, 36.52321727063912, 18.26160863531956
293.00, 16, 37.968290, 23.765240, 130.726851, 5.153207, 96.18467361239789, 48.092336806198944
293.00, 17, 37.967565, 23.768847, 274.377051, 4.884129, 63.8699556396154, 31.9349778198077
293.00, 18, 37.968902, 23.764511, 138.312659, 5.234089, 56.55423356313677, 28.277116781568385
293.00, 19, 37.969286, 23.764108, 138.567643, 5.205408, 81.30830558708307, 40.654152793541535
293.00, 2, 37.967108, 23.773902, 81.639112, 5.216981, 62.274496958679755, 31.13724847933988
293.00, 20, 37.967553, 23.768987, 274.377051, 4.884129, 74.91367202543175, 37.456836012715875
293.00, 21, 37.967541, 23.769127, 274.390829, 4.884231, 46.339301270496534, 23.169650635248267
293.00, 22, 37.967297, 23.770982, 283.401397, 5.616441, 36.65520174153129, 18.327600870765647
293.00, 23, 37.967142, 23.771711, 280.885527, 5.421137, 63.78820284321024, 31.89410142160512
293.00, 24, 37.970832, 23.761700, 120.142714, 4.946208, 54.177927442423986, 27.088963721211996
293.00, 25, 37.971147, 23.761051, 119.495421, 4.590662, 57.49076986620648, 28.745384933103242
293.00, 3, 37.966968, 23.772596, 88.829154, 5.617784, 63.49278674230812, 31.746393371154056
293.00, 4, 37.970881, 23.761822, 300.004062, 6.019630, 67.33578619756358, 33.66789309878179
293.00, 5, 37.967323, 23.770365, 98.833083, 5.728514, 66.84392530732691, 33.421962653663456
293.00, 6, 37.968366, 23.765309, 309.480039, 4.620600, 78.79488256238402, 39.39744128119201
293.00, 7, 37.967380, 23.769902, 94.438598, 5.814712, 88.06004139751828, 44.03002069875914
293.00, 8, 37.967565, 23.767735, 94.034197, 4.926181, 74.81514504280679, 37.407572521403395
293.00, 9, 37.969380, 23.764177, 318.372355, 5.214637, 73.84454736844725, 36.922273684223626
294.00, 10, 37.968700, 23.764893, 318.577189, 4.764503, 47.03978535033818, 23.51989267516909
294.00, 11, 37.968254, 23.765482, 304.705610, 4.632790, 46.577407948728165, 23.288703974364083
294.00, 12, 37.968322, 23.765374, 306.876070, 4.623567, 69.17518788723407, 34.58759394361704
294.00, 13, 37.967572, 23.767650, 94.034197, 4.929735, 72.07141526174499, 36.035707630872494
294.00, 14, 37.967583, 23.767509, 94.034197, 4.942398, 60.49651974183478, 30.248259870917394
294.00, 15, 37.968189, 23.765595, 303.702246, 4.661101, 63.513661954608374, 31.756830977304183
294.00, 16, 37.968259, 23.765283, 130.636037, 5.153207, 77.91267468313632, 38.95633734156816
294.00, 17, 37.967570, 23.768791, 274.377051, 4.884129, 34.20719423765911, 17.103597118829555
294.00, 18, 37.968866, 23.764550, 137.693011, 5.234089, 42.90723937752399, 21.453619688761997
294.00, 19, 37.969250, 23.764146, 138.567643, 5.205408, 84.21641990216085, 42.108209951080426
294.00, 2, 37.967114, 23.773961, 81.639112, 5.216981, 66.69791110848308, 33.34895555424154
294.00, 20, 37.967558, 23.768931, 274.377051, 4.884129, 38.74788078883995, 19.373940394419975
294.00, 21, 37.967546, 23.769072, 274.377051, 4.884211, 63.52109219674148, 31.76054609837074
294.00, 22, 37.967310, 23.770921, 283.401397, 5.616441, 55.49347069984745, 27.746735349923725
294.00, 23, 37.967153, 23.771650, 280.885527, 5.421137, 75.37962936452959, 37.689814682264796
294.00, 24, 37.970809, 23.761748, 120.142714, 4.946208, 45.47208090315692, 22.73604045157846
294.00, 25, 37.971126, 23.761096, 119.495421, 4.590662, 71.84563198662849, 35.922815993314245
294.00, 3, 37.966968, 23.772660, 88.829154, 5.617784, 56.20431865352581, 28.102159326762905
294.00, 4, 37.970910, 23.761763, 300.004062, 6.019630, 58.72147505739105, 29.360737528695523
294.00, 5, 37.967314, 23.770430, 98.833083, 5.728514, 50.42483517653446, 25.21241758826723
294.00, 6, 37.968394, 23.765271, 311.719326, 4.620600, 48.46213018740391, 24.231065093701954
294.00, 7, 37.967374, 23.769968, 94.438598, 5.814712, 51.427684705742756, 25.71384235287138
294.00, 8, 37.967560, 23.767791, 94.034197, 4.926181, 56.24499975706197, 28.12249987853098
294.00, 9, 37.969416, 23.764139, 318.372355, 5.214637, 53.36110756734682, 26.68055378367341
295.00, 10, 37.968733, 23.764858, 318.577189, 4.764503, 68.70098553637756, 34.35049276818878
295.00, 11, 37.968280, 23.765441, 306.876070, 4.630352, 50.743360743930644, 25.371680371965322
295.00, 12, 37.968348, 23.765333, 306.876070, 4.622973, 32.65483110613743, 16.327415553068715
295.00, 13, 37.967567, 23.767706, 94.034197, 4.929024, 46.60223983536523, 23.301119917682616
295.00, 14, 37.967578, 23.767565, 94.034197, 4.939155, 54.296948508205816, 27.148474254102904
295.00, 15, 37.968214, 23.765552, 303.702246, 4.653001, 36.583047855303946, 18.291523927651973
295.00, 16, 37.968229, 23.765329, 127.780715, 5.153207, 87.78063500961335, 43.890317504806674
295.00, 17, 37.967574, 23.768736, 274.377051, 4.884129, 55.595187462661634, 27.797593731330817
295.00, 18, 37.968831, 23.764589, 137.693011, 5.234089, 57.73400428584685, 28.867002142923425
295.00, 19, 37.969214, 23.764184, 138.567643, 5.205408, 74.80605292807803, 37.403026464039016
295.00, 2, 37.967119, 23.774019, 81.639112, 5.216981, 41.572419360566315, 20.786209680283157
295.00, 20, 37.967563, 23.768876, 274.377051, 4.884129, 42.96350688524817, 21.481753442624086
295.00, 21, 37.967551, 23.769016, 274.377051, 4.884194, 70.01070905236833, 35.00535452618416
295.00, 22, 37.967323, 23.770859, 283.401397, 5.616441, 94.07223723952062, 47.03611861976031
295.00, 23, 37.967164, 23.771591, 282.341986, 5.421137, 51.73652087074264, 25.868260435371322
295.00, 24, 37.970785, 23.761795, 120.142714, 4.946208, 53.209975208565226, 26.604987604282616
295.00, 25, 37.971105, 23.761141, 119.495421, 4.590662, 40.32325680845078, 20.16162840422539
295.00, 3, 37.966972, 23.772724, 83.023520, 5.617784, 57.44056186273438, 28.72028093136719
295.00, 4, 37.970938, 23.761705, 300.004062, 6.019630, 31.230968362778498, 15.615484181389249
295.00, 5, 37.967303, 23.770493, 100.158571, 5.728514, 54.13420538969774, 27.06710269484887
295.00, 6, 37.968423, 23.765232, 311.719326, 4.620600, 48.659824083010946, 24.329912041505473
295.00, 7, 37.967368, 23.770034, 94.438598, 5.814712, 46.89856169599334, 23.44928084799667
295.00, 8, 37.967556, 23.767847, 94.034197, 4.926181, 80.335773114789, 40.1678865573945
295.00, 9, 37.969452, 23.764101, 318.372355, 5.214637, 68.33411266060284, 34.16705633030142
296.00, 10, 37.968766, 23.764824, 318.577189, 4.764503, 80.3951226181861, 40.19756130909305
296.00, 11, 37.968306, 23.765400, 306.876070, 4.628402, 47.74296145584459, 23.871480727922297
296.00, 12, 37.968377, 23.765294, 311.158672, 4.622499, 59.7646869239664, 29.8823434619832
296.00, 13, 37.967563, 23.767762, 94.034197, 4.928455, 93.96715376592775, 46.983576882963874
296.00, 14, 37.967574, 23.767621, 94.034197, 4.936560, 82.58133213805436, 41.29066606902718
296.00, 15, 37.968238, 23.765509, 303.702246, 4.646521, 49.814007306988515, 24.907003653494257
296.00, 16, 37.968200, 23.765374, 127.780715, 5.153207, 75.95970792559129, 37.979853962795644
296.00, 17, 37.967579, 23.768681, 274.377051, 4.884129, 84.61561841310359, 42.307809206551795
296.00, 18, 37.968795, 23.764628, 137.693011, 5.234089, 57.960908097152924, 28.98045404857646
296.00, 19, 37.969178, 23.764222, 138.567643, 5.205408, 77.35471892664073, 38.677359463320364
296.00, 2, 37.967125, 23.774078, 81.639112, 5.216981, 47.00308250788555, 23.501541253942776
296.00, 20, 37.967567, 23.768821, 274.377051, 4.884129, 52.45451823508928, 26.227259117544644
296.00, 21, 37.967555, 23.768961, 274.377051, 4.884181, 68.82896175665618, 34.41448087832809
296.00, 22, 37.967336, 23.770797, 283.256685, 5.616441, 64.672546578587, 32.3362732892935
296.00, 23, 37.967178, 23.771531, 284.097991, 5.421137, 77.27114715596633, 38.635573577983166
296.00, 24, 37.970762, 23.761843, 120.142714, 4.946208, 82.25078649345184, 41.12539324672592
296.00, 25, 37.971083, 23.761185, 119.495421, 4.590662, 89.69042510396909, 44.845212551984545
296.00, 3, 37.966977, 23.772787, 82.362964, 5.617784, 71.40172816104746, 35.70086408052373
296.00, 4, 37.970967, 23.761647, 300.004062, 6.019630, 47.261157011074175, 23.630578505537088
296.00, 5, 37.967290, 23.770556, 103.085584, 5.728514, 72.93305176296201, 36.466525881481004
296.00, 6, 37.968452, 23.765194, 311.719326, 4.620600, 42.917321567406, 21.458660783703
296.00, 7, 37.967362, 23.770099, 95.224476, 5.814712, 78.69603182555389, 39.348015912776944
296.00, 8, 37.967551, 23.767903, 94.034197, 4.926181, 70.64200178706976, 35.32100089353488
296.00, 9, 37.969488, 23.764063, 318.372355, 5.214637, 68.652195847865, 34.3260979239325
297.00, 10, 37.968799, 23.764789, 318.577189, 4.764503, 72.07524756364681, 36.037623781823406
297.00, 11, 37.968332, 23.765359, 306.876070, 4.626841, 50.01985199773449, 25.009925998867246
297.00, 12, 37.968405, 23.765256, 311.719326, 4.622119, 58.483525801329705, 29.241762900664853
297.00, 13, 37.967558, 23.767818, 94.034197, 4.928001, 68.94868538480638, 34.47434269240319
297.00, 14, 37.967569, 23.767677, 94.034197, 4.934484, 59.077069724629965, 29.53853486231498
297.00, 15, 37.968263, 23.765467, 305.788773, 4.641336, 48.557777670992586, 24.278888835496293
297.00, 16, 37.968170, 23.765419, 127.780715, 5.153207, 74.01066589643824, 37.00533294821912
297.00, 17, 37.967584, 23.768626, 274.377051, 4.884129, 78.89531431627074, 39.44765715813537
297.00, 18, 37.968759, 23.764666, 137.693011, 5.234089, 68.6044680017594, 34.3022340008797
297.00, 19, 37.969142, 23.764259, 138.567643, 5.205408, 53.772840472181386, 26.886420236090693
297.00, 2, 37.967130, 23.774137, 81.639112, 5.216981, 56.27846313273376, 28.139231566366878
297.00, 20, 37.967572, 23.768766, 274.377051, 4.884129, 71.73884072728697, 35.869420363643485
297.00, 21, 37.967560, 23.768906, 274.377051, 4.884171, 69.26759982551644, 34.63379991275822
297.00, 22, 37.967349, 23.770735, 283.056605, 5.616441, 77.33533012106142, 38.66766506053071
297.00, 23, 37.967191, 23.771472, 284.097991, 5.421137, 75.08958675096082, 37.54479337548041
297.00, 24, 37.970738, 23.761891, 120.142714, 4.946208, 76.69012431925927, 38.345062159629634
297.00, 25, 37.971062, 23.761230, 119.495421, 4.590662, 66.14969581088567, 33.07484790544284
297.00, 3, 37.966982, 23.772851, 82.362964, 5.617784, 73.14011799000282, 36.57005899500141
297.00, 4, 37.970995, 23.761589, 300.004062, 6.019630, 63.83703150833642, 31.918515754168215
297.00, 5, 37.967277, 23.770619, 103.085584, 5.728514, 47.75387712216396, 23.87693856108198
297.00, 6, 37.968480, 23.765156, 311.719326, 4.620600, 47.65299905660395, 23.826499528301976
297.00, 7, 37.967353, 23.770164, 98.833083, 5.814712, 38.73820166399588, 19.36910083199794
297.00, 8, 37.967547, 23.767958, 94.034197, 4.926181, 55.88935078382474, 27.944675391912373
297.00, 9, 37.969524, 23.764025, 318.372355, 5.214637, 49.17411902140708, 24.58705951070354
298.00, 10, 37.968832, 23.764754, 318.577189, 4.764503, 83.97572246521268, 41.98786123260634
298.00, 11, 37.968359, 23.765318, 308.355650, 4.625593, 59.45662625951086, 29.728313129755428
298.00, 12, 37.968434, 23.765218, 311.719326, 4.621815, 64.85038089923198, 32.42519044961599
298.00, 13, 37.967554, 23.767873, 94.034197, 4.927637, 59.36130323630212, 29.68065161815106
298.00, 14, 37.967565, 23.767733, 94.034197, 4.932823, 57.46184838420424, 28.73092419210212
298.00, 15, 37.968289, 23.765426, 306.876070, 4.637189, 65.08089574861877, 32.540447874309386
298.00, 16, 37.968141, 23.765465, 127.291469, 5.153207, 29.593555662873374, 14.796777831436685
298.00, 17, 37.967588, 23.768570, 274.377051, 4.884129, 74.86701119326679, 37.433505596633395
298.00, 18, 37.968723, 23.764705, 137.693011, 5.234089, 61.458703795832285, 30.72935189791614
298.00, 19, 37.969106, 23.764297, 138.567643, 5.205408, 59.58108496462891, 29.790542482314454
298.00, 2, 37.967137, 23.774196, 80.497513, 5.216981, 50.81211144267087, 25.406055721335434
298.00, 20, 37.967577, 23.768710, 274.377051, 4.884129, 39.23716881297104, 19.61858440648552
298.00, 21, 37.967565, 23.768850, 274.377051, 4.884163, 80.9871950301195, 40.49359751505975
298.00, 22, 37.967362, 23.770674, 283.056605, 5.616441, 41.894760756423665, 20.947380378211832
298.00, 23, 37.967204, 23.771413, 284.097991, 5.421137, 75.49691816187247, 37.748459080936236
298.00, 24, 37.970715, 23.761939, 120.142714, 4.946208, 99.86359999445716, 49.93179999722858
298.00, 25, 37.971040, 23.761275, 119.495421, 4.590662, 62.62600877503748, 31.31300438751874
298.00, 3, 37.966988, 23.772915, 81.945188, 5.617784, 58.27933329500614, 29.13966664750307
298.00, 4, 37.971024, 23.761530, 300.004062, 6.019630, 61.65992824512062, 30.82996412256031
298.00, 5, 37.967264, 23.770682, 103.085584, 5.728514, 71.50831915435047, 35.75415957717524
298.00, 6, 37.968509, 23.765118, 312.165120, 4.620600, 92.38929450937323, 46.194647254686615
298.00, 7, 37.967343, 23.770229, 98.833083, 5.814712, 42.11691441563374, 21.05845720781687
298.00, 8, 37.967543, 23.768014, 94.034197, 4.926181, 57.69927462008644, 28.84963731004322
298.00, 9, 37.969560, 23.763986, 318.372355, 5.214637, 47.59617472410579, 23.798087362052897
299.00, 10, 37.968865, 23.764720, 318.577189, 4.764503, 82.51173216683264, 41.25586608341632
299.00, 11, 37.968387, 23.765280, 311.719326, 4.624594, 65.6784144209268, 32.8392072104634
299.00, 12, 37.968462, 23.765180, 311.719326, 4.621572, 52.451359150774636, 26.225679575387318
299.00, 13, 37.967549, 23.767929, 94.034197, 4.927345, 39.1152263188156, 19.5576131594078
299.00, 14, 37.967561, 23.767788, 94.034197, 4.931495, 23.116842114341324, 11.558421057170662
299.00, 15, 37.968315, 23.765384, 306.876070, 4.633871, 55.47554735847331, 27.737773679236653
299.00, 16, 37.968115, 23.765513, 122.984432, 5.153207, 74.94535806299953, 37.472679031499766
299.00, 17, 37.967593, 23.768515, 274.377051, 4.884129, 46.32192246986176, 23.16096123493088
299.00, 18, 37.968687, 23.764744, 137.693011, 5.234089, 64.7246141764644, 32.3623070882322
299.00, 19, 37.969070, 23.764335, 138.567643, 5.205408, 39.50093432433418, 19.75046716216709
299.00, 2, 37.967144, 23.774255, 79.580053, 5.216981, 45.17022181810525, 22.585110909052624
299.00, 20, 37.967581, 23.768655, 274.377051, 4.884129, 55.90759680918007, 27.953798404590035
299.00, 21, 37.967569, 23.768795, 274.377051, 4.884156, 46.10568144104864, 23.05284072052432
299.00, 22, 37.967375, 23.770612, 283.056605, 5.616441, 78.17653142481402, 39.08826571240701
299.00, 23, 37.967218, 23.771353, 284.097991, 5.421137, 44.2559980449995, 22.12799902249975
299.00, 24, 37.970691, 23.761987, 120.142714, 4.946208, 90.39245441444086, 45.19622720722043
299.00, 25, 37.971019, 23.761319, 119.495421, 4.590662, 40.6490741443222, 20.3245370721611
299.00, 3, 37.966995, 23.772978, 79.748801, 5.617784, 38.699592065557155, 19.349796032778578
299.00, 4, 37.971052, 23.761472, 300.004062, 6.019630, 40.63498472066384, 20.31749236033192
299.00, 5, 37.967250, 23.770745, 103.085584, 5.728514, 64.00772697851167, 32.003863489255835
299.00, 6, 37.968539, 23.765082, 314.400156, 4.620600, 51.16174585094561, 25.580872925472804
299.00, 7, 37.967333, 23.770295, 98.833083, 5.814712, 66.09257008657652, 33.04628504328826
299.00, 8, 37.967538, 23.768070, 94.034197, 4.926181, 70.26080423465254, 35.13040211732627
299.00, 9, 37.969597, 23.763948, 318.372355, 5.214637, 63.884901570572374, 31.942450785286187
300.00, 10, 37.968898, 23.764685, 318.577189, 4.764503, 49.533559070707895, 24.766779535353947
300.00, 11, 37.968416, 23.765242, 311.719326, 4.623795, 92.90069959474991, 46.450349797374955
300.00, 12, 37.968491, 23.765142, 311.719326, 4.621377, 85.30184446303917, 42.65092223151959
300.00, 13, 37.967545, 23.767985, 94.034197, 4.927112, 78.94829648811529, 39.474148244057645
300.00, 14, 37.967556, 23.767844, 94.034197, 4.930432, 60.46101170109174, 30.230505850545867
300.00, 15, 37.968341, 23.765343, 306.876070, 4.631217, 67.87234298555737, 33.93617149277868
300.00, 16, 37.968088, 23.765561, 122.984432, 5.153207, 69.2746065742814, 34.6373032871407
300.00, 17, 37.967598, 23.768460, 274.377051, 4.884129, 46.15051107832917, 23.075255539164583
300.00, 18, 37.968652, 23.764783, 137.693011, 5.234089, 79.87899381072523, 39.93949690536262
300.00, 19, 37.969034, 23.764373, 138.567643, 5.205408, 69.67709548874016, 34.83854774437008
300.00, 2, 37.967151, 23.774313, 79.580053, 5.216981, 56.47296180397418, 28.236480901987086
300.00, 20, 37.967586, 23.768600, 274.377051, 4.884129, 47.33316654689844, 23.66658327344922
300.00, 21, 37.967574, 23.768740, 274.377051, 4.884151, 53.84155849980783, 26.920779249903916
300.00, 22, 37.967388, 23.770550, 283.056605, 5.616441, 70.90011020906212, 35.45005510453106
300.00, 23, 37.967230, 23.771294, 283.454712, 5.421137, 69.43633005294174, 34.71816502647087
300.00, 24, 37.970668, 23.762034, 120.142714, 4.946208, 51.308489749408984, 25.65424487470449
300.00, 25, 37.970997, 23.761364, 119.774105, 4.590662, 74.52751595897688, 37.26375797948844
300.00, 3, 37.967003, 23.773041, 79.748801, 5.617784, 88.59646633591457, 44.298233167957285
300.00, 4, 37.971081, 23.761414, 300.004062, 6.019630, 59.58465613607281, 29.792328068036404
300.00, 5, 37.967237, 23.770808, 103.324612, 5.728514, 60.56607400425886, 30.283037002129433
300.00, 6, 37.968569, 23.765045, 314.400156, 4.620600, 41.53985039820181, 20.769925199100904
300.00, 7, 37.967324, 23.770360, 98.833083, 5.814712, 50.130593827492845, 25.065296913746423
300.00, 8, 37.967534, 23.768126, 94.034197, 4.926181, 42.26446113388817, 21.132230566944084
300.00, 9, 37.969633, 23.763910, 318.372355, 5.214637, 60.9323086526337, 30.466154326316854
301.00, 10, 37.968932, 23.764650, 318.577189, 4.764503, 35.10457552535971, 17.552287762679853
301.00, 11, 37.968445, 23.765204, 311.719326, 4.623156, 71.36489417104048, 35.68244708552024
301.00, 12, 37.968520, 23.765104, 313.096919, 4.621222, 70.72378466934532, 35.36189233467266
301.00, 13, 37.967540, 23.768041, 94.034197, 4.926926, 48.085395579022034, 24.042697789511017
301.00, 14, 37.967552, 23.767900, 94.034197, 4.929582, 59.47531797753532, 29.737658988767656
301.00, 15, 37.968369, 23.765304, 310.028605, 4.629093, 41.06272377890901, 20.531361889454505
301.00, 16, 37.968062, 23.765609, 122.984432, 5.153207, 88.99921678643341, 44.499608393216704
301.00, 17, 37.967602, 23.768405, 274.377051, 4.884129, 62.01643760754955, 31.008218803774774
301.00, 18, 37.968616, 23.764821, 137.693011, 5.234089, 51.14527368561737, 25.572636842808684
301.00, 19, 37.968998, 23.764411, 138.567643, 5.205408, 78.90149446150153, 39.450747230750764
301.00, 2, 37.967157, 23.774372, 80.266640, 5.216981, 44.9596630633779, 22.47983153168895
301.00, 20, 37.967591, 23.768545, 274.377051, 4.884129, 54.333594819799266, 27.166797409899633
301.00, 21, 37.967579, 23.768685, 274.377051, 4.884146, 85.1043601777279, 42.55218008886395
301.00, 22, 37.967401, 23.770488, 282.746182, 5.616441, 52.666726229567594, 26.333363114783797
301.00, 23, 37.967243, 23.771234, 283.401397, 5.421137, 58.05875705982143, 29.029378529910716
301.00, 24, 37.970644, 23.762082, 121.085203, 4.946208, 33.95116487343692, 16.97558243671846
301.00, 25, 37.970976, 23.761408, 120.142714, 4.590662, 77.060180130935, 38.5300900654675
301.00, 3, 37.967010, 23.773104, 79.748801, 5.617784, 61.50078434551029, 30.75039217275515
301.00, 4, 37.971109, 23.761355, 299.601718, 6.019630, 38.62721366244669, 19.313606831223346
301.00, 5, 37.967223, 23.770871, 103.937373, 5.728514, 80.03672182758527, 40.018360913792634
301.00, 6, 37.968599, 23.765009, 314.400156, 4.620600, 73.80818446482691, 36.904092232413454
301.00, 7, 37.967314, 23.770425, 98.833083, 5.814712, 89.11917685082078, 44.55958842541039
301.00, 8, 37.967529, 23.768181, 94.097035, 4.926181, 58.836388341557495, 29.41819417077875
301.00, 9, 37.969669, 23.763872, 318.372355, 5.214637, 77.94580518639536, 38.97290259319768
